Account Id,Account Name,Account Owned By,Account Type,Address,Billing City,Billing Region,Billing State,Close Date,Closed,Created Date,Industry,Opportunity ID,Opportunity Name,Opportunity Type,Product Name,Stage,Won,Zip Code,Amount,Discount Granted,Opportunity Quantity,Unit Price
001i0000008rFxWAAU,Vitae Institute,Kevin Gibson,Gold,"208 Old York Rd, Jenkintown, PA 19046",Jenkintown,Northeast,Pennsylvania,6/17/2014,Vrai,6/9/2014,Telecommunication,006i0000001vvqXAAQ,Vitae Institute vvqXAAQ  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,19046,1120,20.00%,2,700
001i0000008rFNHAA2,Libero Integer Consulting,Deepak Ramirez,Gold,"151 N 3rd Ave, Sturgeon Bay, WI 54235-2415",Sturgeon Bay,Midwest,Wisconsin,6/17/2014,Vrai,6/16/2014,Retail,006i0000001vvszAAA,Libero Integer Consulting vvszAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,54235,28800,28.00%,50,800
001i0000008rG6VAAU,Global Phone Networks(GPN),Fred Jenkins,Gold,"110 N Magnolia Ave, El Cajon, CA 92020",El Cajon,West,California,6/17/2014,Vrai,6/16/2014,Technology,006i0000001vvspAAA,Global Phone Networks(GPN) vvspAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,92020,11424,16.00%,17,800
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,6/17/2014,Vrai,6/13/2014,Transportation,006i0000001vvrtAAA,Ac Turpis Egestas Limited vvrtAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,83301,9048,13.00%,13,800
001i0000008rFZlAAM,In Faucibus Consulting,Jason Washington,Gold,"3500 Emerson Ave, Parkersburg, WV 26104-1806",Parkersburg,Southeast,West Virginia,6/18/2014,Vrai,6/12/2014,Computer Hardware,006i0000001vvroAAA,In Faucibus Consulting vvroAAA  MOL Premium Software,Software,MOL Premium,Closed Lost,Faux,26104,1848,23.00%,2,1200
001i0000008rGAEAA2,Orci Donec Nibh Incorporated,Jason Washington,Gold,"1291 University Ave, Morgantown, WV 26505-5450",Morgantown,Southeast,West Virginia,6/18/2014,Vrai,6/11/2014,Agriculture,006i0000001vvrQAAQ,Orci Donec Nibh Incorporated vvrQAAQ  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,26505,12183.6,29.00%,143,120
001i0000008rFX9AAM,Feugiat Non Lobortis Industries,Elissa Sanders,Gold,"846 Victorian Ave, Sparks, NV 89431-5275",Sparks,West,Nevada,6/19/2014,Vrai,6/21/2014,Healthcare,006i0000001vvutAAA,Feugiat Non Lobortis Industries vvutAAA  MOL Standard Services,Services,MOL Standard,Closed Lost,Faux,89431,3738,11.00%,6,700
001i0000008rG7rAAE,At Velit Pellentesque Inc.,Elissa Sanders,Gold,"865 S Rock Blvd, Sparks, NV 89431-5921",Sparks,West,Nevada,6/19/2014,Vrai,6/21/2014,Publishing,006i0000001vvukAAA,At Velit Pellentesque Inc. vvukAAA  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,89431,1579.2,6.00%,14,120
001i0000008rFsRAAU,Dui Suspendisse Institute,Tara Wang,Gold,"4939 Pan American Fwy NE, Albuquerque, NM 87109-2230",Albuquerque,Southwest,New Mexico,6/19/2014,Vrai,6/18/2014,Transportation,006i0000001vvtvAAA,Dui Suspendisse Institute vvtvAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,87109,1704,29.00%,3,800
001i0000008rFBVAA2,Pede Nunc Industries,Jesse Alexander,Gold,"422 Nth Main St, Hannibal, MO 63401",Hannibal,Midwest,Missouri,6/20/2014,Vrai,6/16/2014,Services,006i0000001vvsqAAA,Pede Nunc Industries vvsqAAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,63401,2376,1.00%,3,800
001i0000008rG6VAAU,Global Phone Networks(GPN),Fred Jenkins,Gold,"110 N Magnolia Ave, El Cajon, CA 92020",El Cajon,West,California,6/20/2014,Vrai,6/18/2014,Technology,006i0000001vvtdAAA,Global Phone Networks(GPN) vvtdAAA  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,92020,8568,15.00%,84,120
001i0000008rG91AAE,Nibh Lacinia Foundation,Elissa Sanders,Gold,"5525 S Virginia St, Reno, NV 89502-6085",Reno,West,Nevada,6/20/2014,Vrai,6/22/2014,Technology,006i0000001vvvgAAA,Nibh Lacinia Foundation vvvgAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,89502,130192,21.00%,206,800
001i0000008rG61AAE,Per Conubia Consulting,Greg Powell,Gold,"254 Wilkins St, Morrisville, VT 05661-6117",Morrisville,Northeast,Vermont,6/22/2014,Vrai,6/17/2014,Healthcare,006i0000001vvtJAAQ,Per Conubia Consulting vvtJAAQ  MOL Standard Services,Services,MOL Standard,Closed Lost,Faux,5661,97811,11.00%,157,700
001i0000008rG00AAE,Sed Id Risus Limited,Deepak Ramirez,Gold,"302 SW Maple St, Ankeny, IA 50023-2915",Ankeny,Midwest,Iowa,6/22/2014,Vrai,6/22/2014,Services,006i0000001vvvTAAQ,Sed Id Risus Limited vvvTAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,50023,43168,29.00%,76,800
001i0000008rFznAAE,Tellus Eu Augue Incorporated,Kevin Gibson,Gold,"34 N Cherry Ln, York, PA 17401-5306",York,Northeast,Pennsylvania,6/22/2014,Vrai,6/16/2014,Financial Services,006i0000001vvslAAA,Tellus Eu Augue Incorporated vvslAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,17401,17520,27.00%,30,800
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,6/23/2014,Vrai,6/22/2014,Recreation,006i0000001vvuxAAA,123 Warehousing vvuxAAA  MOL Standard Services,Services,MOL Standard,Closed Lost,Faux,85544,2520,10.00%,4,700
001i0000008rG7oAAE,Venenatis Vel Faucibus Associates,Greg Long,Gold,"1111 Eaton St, Key West, FL 33040-6926",Key West,Southeast,Florida,6/23/2014,Vrai,6/21/2014,Services,006i0000001vvujAAA,Venenatis Vel Faucibus Associates vvujAAA  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,33040,7742,21.00%,14,700
001i0000008rFYQAA2,A Odio LLP,Tara Wang,Gold,"9800 Montgomery Blvd NE, Albuquerque, NM 87111-3576",Albuquerque,Southwest,New Mexico,6/23/2014,Vrai,6/21/2014,Telecommunication,006i0000001vvuvAAA,A Odio LLP vvuvAAA  MOL Mobile Software,Software,MOL Mobile,Closed Won,Vrai,87111,22428,11.00%,28,900
001i0000008rFbYAAU,Sociis Incorporated,Dennis Watson,Cloud,"501 Madison Ave, Indianapolis, IN 46225-1177",Indianapolis,Midwest,Indiana,6/23/2014,Vrai,6/18/2014,Healthcare,006i0000001vvu6AAA,Sociis Incorporated vvu6AAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,46225,12008,21.00%,19,800
001i0000008rFj0AAE,Vestibulum Ut Eros Corp.,Keyur Cruz,Gold,"119 N Michigan Ave, Big Rapids, MI 49307-1401",Big Rapids,Midwest,Michigan,6/23/2014,Vrai,6/22/2014,Manufacturing,006i0000001vvvNAAQ,Vestibulum Ut Eros Corp. vvvNAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,49307,62568,1.00%,79,800
001i0000008rGBvAAM,Sed Nec Metus Company,Keyur Cruz,Gold,"400 W Front St, Traverse City, MI 49684-2800",Traverse City,Midwest,Michigan,6/24/2014,Vrai,6/24/2014,Technology,006i0000001vvwYAAQ,Sed Nec Metus Company vvwYAAQ  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,49684,69972,2.00%,102,700
001i0000008rG8lAAE,Orci Ut Sagittis Institute,Dennis Watson,Gold,"840 E 65th St, Indianapolis, IN 46220-1674",Indianapolis,Midwest,Indiana,6/24/2014,Vrai,6/22/2014,Transportation,006i0000001vvvLAAQ,Orci Ut Sagittis Institute vvvLAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,46220,149040,19.00%,230,800
001i0000008rGAdAAM,Blandit At PC,Jamie Data,Gold,"28 Levesque Dr Ste 4 C/O Eliot Commons, Eliot, ME 03903-2073",Eliot,Northeast,Maine,6/24/2014,Vrai,6/21/2014,Transportation,006i0000001vvuYAAQ,Blandit At PC vvuYAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,3903,280800,22.00%,450,800
001i0000008rEjnAAE,Nunc Id Enim Associates,Deepak Ramirez,Gold,"123 A St, Mc Gregor, IA 52157-7702",Mc Gregor,Midwest,Iowa,6/25/2014,Vrai,6/17/2014,Healthcare,006i0000001vvtRAAQ,Nunc Id Enim Associates vvtRAAQ  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,52157,41664,16.00%,62,800
001i0000008rGCjAAM,Phasellus Libero Mauris Company,Greg Powell,Gold,"21 East St, Northfield, VT 05663-6719",Northfield,Northeast,Vermont,6/25/2014,Vrai,6/18/2014,Construction,006i0000001vvtbAAA,Phasellus Libero Mauris Company vvtbAAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,5663,8400,30.00%,15,800
001i0000008rG61AAE,Per Conubia Consulting,Greg Powell,Gold,"254 Wilkins St, Morrisville, VT 05661-6117",Morrisville,Northeast,Vermont,6/25/2014,Vrai,6/17/2014,Healthcare,006i0000001vvtIAAQ,Per Conubia Consulting vvtIAAQ  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,5661,72000,10.00%,100,800
001i0000008rFkEAAU,Ipsum Inc.,Keyur Cruz,Cloud,"4051 Chicago Dr SW, Grandville, MI 49418-1257",Grandville,Midwest,Michigan,6/25/2014,Vrai,6/22/2014,Healthcare,006i0000001vvvOAAQ,Ipsum Inc. vvvOAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,49418,5888,8.00%,8,800
001i0000008rE5KAAU,Orci Institute,Fred Jenkins,Gold,"404 S Figueroa St Ste 418A, Los Angeles, CA 90071-1797",Los Angeles,West,California,6/26/2014,Vrai,6/28/2014,Healthcare,006i0000001vvxFAAQ,Orci Institute vvxFAAQ  MOL Mobile Maintenance,Maintenance,MOL Mobile,Closed Won,Vrai,90071,972,19.00%,10,120
001i0000008rG8fAAE,Arcu Aliquam Ultrices Corp.,Jennifer Gonzales,Gold,"1012 Main St, Evanston, WY 82930-3443",Evanston,West,Wyoming,6/26/2014,Vrai,6/22/2014,Manufacturing,006i0000001vvvDAAQ,Arcu Aliquam Ultrices Corp. vvvDAAQ  MOL Premium Services,Services,MOL Premium,Closed Won,Vrai,82930,42630,13.00%,49,1000
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,6/26/2014,Vrai,6/19/2014,Recreation,006i0000001vvu7AAA,123 Warehousing vvu7AAA  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,85544,10458,17.00%,18,700
001i0000008rGAoAAM,Dis Parturient Montes PC,Elissa Sanders,Gold,"302 N Carson St, Carson City, NV 89701-4202",Carson City,West,Nevada,6/26/2014,Vrai,6/28/2014,Healthcare,006i0000001vvx9AAA,Dis Parturient Montes PC vvx9AAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,89701,1968,18.00%,3,800
001i0000008rGApAAM,Integer Vitae Nibh Industries,Fred Jenkins,Gold,"210 E 3rd St Ste A, Long Beach, CA 90802-3197",Long Beach,West,California,6/26/2014,Vrai,6/28/2014,Insurance,006i0000001vvxBAAQ,Integer Vitae Nibh Industries vvxBAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,90802,3840,4.00%,5,800
001i0000008rE2XAAU,Vitae Company,Greg Powell,Gold,"428 Main St, Bennington, VT 05201-2109",Bennington,Northeast,Vermont,6/27/2014,Vrai,6/21/2014,Insurance,006i0000001vvuTAAQ,Vitae Company vvuTAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,5201,13064,29.00%,23,800
001i0000008rG16AAE,Nullam Suscipit Est Industries,Jennifer Gonzales,Gold,"312 N 1st Ave, Sandpoint, ID 83864-1404",Sandpoint,West,Idaho,6/27/2014,Vrai,6/21/2014,Retail,006i0000001vvusAAA,Nullam Suscipit Est Industries vvusAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,83864,26568,19.00%,41,800
001i0000008rFxqAAE,Sed Orci Company,Fred Jenkins,Gold,"25 39th Pl, Long Beach, CA 90803-2806",Long Beach,West,California,6/28/2014,Vrai,6/30/2014,Financial Services,006i0000001vvxzAAA,Sed Orci Company vvxzAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,90803,1376,14.00%,2,800
001i0000008rE8dAAE,Aliquet Metus Corp.,Fred Jenkins,Platinum,"30105 Agoura Rd, Agoura Hills, CA 91301-2003",Agoura Hills,West,California,6/29/2014,Vrai,7/1/2014,Retail,006i0000001vw0UAAQ,Aliquet Metus Corp. vw0UAAQ  MOL Mobile Software,Software,MOL Mobile,Closed Lost,Faux,91301,1494,17.00%,2,900
001i0000008rEVTAA2,Nulla Dignissim Maecenas Foundation,Fred Jenkins,Gold,"15801 1st St, Irwindale, CA 91706-2069",Irwindale,West,California,6/29/2014,Vrai,7/1/2014,Manufacturing,006i0000001vw0OAAQ,Nulla Dignissim Maecenas Foundation vw0OAAQ  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,91706,15660,10.00%,145,120
001i0000008rE5iAAE,Quisque LLC,Deepak Ramirez,Gold,"123 E Doty St Ste 1, Madison, WI 53703-5134",Madison,Midwest,Wisconsin,6/29/2014,Vrai,6/29/2014,Healthcare,006i0000001vvxdAAA,Quisque LLC vvxdAAA  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,53703,1120,20.00%,2,700
001i0000008rE8IAAU,Diam Luctus Lobortis Consulting,Fred Jenkins,Gold,"1000 Universal Studios Blvd, Universal City, CA 91608-1008",Universal City,West,California,6/29/2014,Vrai,7/1/2014,Manufacturing,006i0000001vw09AAA,Diam Luctus Lobortis Consulting vw09AAA  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,91608,1995,5.00%,3,700
001i0000008rG7VAAU,Proin Ltd,Fred Jenkins,Gold,"5801 Armada Dr, Carlsbad, CA 92008-4609",Carlsbad,West,California,6/29/2014,Vrai,7/1/2014,Retail,006i0000001vy66AAA,Proin Ltd vy66AAA  MOL Mobile Software,Software,MOL Mobile,Closed Won,Vrai,92008,64125,25.00%,95,900
001i0000008rFt4AAE,Pulvinar Arcu Ltd,Maria Porter,Gold,"219 Governors Pl, Bear, DE 19701-3026",Bear,Northeast,Delaware,6/29/2014,Vrai,6/28/2014,Storage,006i0000001vvx0AAA,Pulvinar Arcu Ltd vvx0AAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,19701,7104,26.00%,12,800
001i0000008rE3QAAU,Fermentum Metus Consulting,Deepak Ramirez,Gold,"2011 S 1st St, Milwaukee, WI 53207-1101",Milwaukee,Midwest,Wisconsin,6/30/2014,Vrai,6/22/2014,Technology,006i0000001vvvMAAQ,Fermentum Metus Consulting vvvMAAQ  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,53207,792,1.00%,1,800
001i0000008rGBhAAM,Erat Semper Rutrum PC,Jason Washington,Gold,"5135 South East Side Hwy, Elkton, VA 22827-3469",Elkton,Southeast,Virginia,6/30/2014,Vrai,6/30/2014,Healthcare,006i0000001vvxpAAA,Erat Semper Rutrum PC vvxpAAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,22827,88976,17.00%,134,800
001i0000008rFoMAAU,Libero Mauris Foundation,Keyur Cruz,Gold,"2019 W Stadium Blvd, Ann Arbor, MI 48103-4557",Ann Arbor,Midwest,Michigan,7/1/2014,Vrai,7/1/2014,Insurance,006i0000001vvzEAAQ,Libero Mauris Foundation vvzEAAQ  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,48103,58520,5.00%,77,800
001i0000008rFxXAAU,Gadgetron,Julie Owens,Gold,"1 Main St, Brockport, NY 14420",Brockport,Northeast,New York,7/1/2014,Vrai,7/1/2014,Distribution,006i0000001vvynAAA,Gadgetron vvynAAA  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,14420,1814.4,28.00%,21,120
001i0000008rFsxAAE,Ut Lacus Institute,Joe Ford,Gold,"625 Haywood Rd, Asheville, NC 28806-3255",Asheville,Southeast,North Carolina,7/1/2014,Vrai,8/23/2014,Retail,006i0000001vwBrAAIX,Ut Lacus Institute vwBrAAIX  MOL Mobile Services,Services,MOL Mobile,Closed Won,Vrai,28806,17280,4.00%,30,600
001i0000008rE4DAAU,Phasellus At Incorporated,Deepak Ramirez,Gold,"3825 S Kinnickinnic Ave, Saint Francis, WI 53235-4225",Saint Francis,Midwest,Wisconsin,7/1/2014,Vrai,6/23/2014,Technology,006i0000001vvw8AAA,Phasellus At Incorporated vvw8AAA  MOL Standard Software,Software,MOL Mobile,Closed Won,Vrai,53235,30672,29.00%,48,900
001i0000008rFq7AAE,Quis Lectus Nullam Limited,Joe Ford,Gold,"130 N Depot St, Boone, NC 28607-3603",Boone,Southeast,North Carolina,7/1/2014,Vrai,6/28/2014,Healthcare,006i0000001vvx4AAA,Quis Lectus Nullam Limited vvx4AAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,28607,329656,11.00%,463,800
001i0000008rFuqAAE,Sample Company,Julie Owens,Gold,"411 Route 3, Plattsburgh, NY 12901",Plattsburgh,Northeast,New York,7/2/2014,Vrai,7/1/2014,Business Services,006i0000001vvyHAAQ,Sample Company vvyHAAQ  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,12901,211.2,12.00%,2,120
001i0000008rEfBAAU,Lacus Etiam Company,Greg Powell,Gold,"203 Cabot St, Lowell, MA 01854-3620",Lowell,Northeast,Massachusetts,7/2/2014,Vrai,7/1/2014,Retail,006i0000001vvyIAAQ,Lacus Etiam Company vvyIAAQ  MOL Standard Software,Services,MOL Mobile,Closed Won,Vrai,1854,9900,25.00%,22,600
001i0000008rF3cAAE,Quam Elementum Corp.,Deepak Ramirez,Gold,"612 Washington St, Wausau, WI 54403-5439",Wausau,Midwest,Wisconsin,7/2/2014,Vrai,7/1/2014,Entertainment,006i0000001vvzMAAQ,Quam Elementum Corp. vvzMAAQ  MOL Standard Software,Services,MOL Premium,Closed Won,Vrai,54403,3240,19.00%,4,1000
001i0000008rEsxAAE,Nec Ligula Consectetuer Foundation,Deepak Ramirez,Gold,"1630 P St, Lincoln, NE 68508-1644",Lincoln,Midwest,Nebraska,7/3/2014,Vrai,7/1/2014,Raw Materials,006i0000001vvzrAAA,Nec Ligula Consectetuer Foundation vvzrAAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,68508,76544,8.00%,104,800
001i0000008rELYAA2,Aliquet Magna Ltd,Greg Powell,Gold,"345 Cochituate Rd, Framingham, MA 01701-4607",Framingham,Northeast,Massachusetts,7/3/2014,Vrai,7/2/2014,Financial Services,006i0000001vw0uAAA,Aliquet Magna Ltd vw0uAAA  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,1701,57400,18.00%,100,700
001i0000008rF6iAAE,Sapien Limited,Dennis Watson,Gold,"639 Conner St, Noblesville, IN 46060-2532",Noblesville,Midwest,Indiana,7/3/2014,Vrai,7/1/2014,Publishing,006i0000001vvzCAAQ,Sapien Limited vvzCAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,46060,96744,13.00%,139,800
001i0000008rG1sAAE,Sed Eget Lacus Foundation,Keyur Cruz,Gold,"207 E Washington St, Ann Arbor, MI 48104-2007",Ann Arbor,Midwest,Michigan,7/3/2014,Vrai,7/1/2014,Technology,006i0000001vvzJAAQ,Sed Eget Lacus Foundation vvzJAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,48104,10800,25.00%,18,800
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,7/4/2014,Vrai,7/1/2014,Recreation,006i0000001vvy6AAA,123 Warehousing vvy6AAA  MOL Mobile Software,Software,MOL Mobile,Closed Lost,Faux,85544,46512,24.00%,68,900
001i0000008rE9cAAE,Massa Integer Institute,Fred Jenkins,Gold,"1044 Wall St, La Jolla, CA 92037-4437",La Jolla,West,California,7/4/2014,Vrai,7/6/2014,Hospitality,006i0000001vw1SAAQ,Massa Integer Institute vw1SAAQ  MOL Premium Software,Software,MOL Premium,Closed Lost,Faux,92037,670800,14.00%,650,1200
001i0000008rG2UAAU,Nec Euismod Corporation,Deepak Ramirez,Gold,"200 10th St, Des Moines, IA 50309-3609",Des Moines,Midwest,Iowa,7/4/2014,Vrai,7/1/2014,Hospitality,006i0000001vvzNAAQ,Nec Euismod Corporation vvzNAAQ  MOL Premium Software,Maintenance,MOL Premium,Closed Won,Vrai,50309,1425,5.00%,10,150
001i0000008rFoMAAU,Libero Mauris Foundation,Keyur Cruz,Gold,"2019 W Stadium Blvd, Ann Arbor, MI 48103-4557",Ann Arbor,Midwest,Michigan,7/5/2014,Vrai,7/1/2014,Insurance,006i0000001vvzFAAQ,Libero Mauris Foundation vvzFAAQ  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,48103,364000,9.00%,500,800
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,7/5/2014,Vrai,7/5/2014,Transportation,006i0000001vw14AAA,Ac Turpis Egestas Limited vw14AAA  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,83301,15552,4.00%,135,120
001i0000008rEjnAAE,Nunc Id Enim Associates,Deepak Ramirez,Gold,"123 A St, Mc Gregor, IA 52157-7702",Mc Gregor,Midwest,Iowa,7/6/2014,Vrai,7/1/2014,Healthcare,006i0000001vvzSAAQ,Nunc Id Enim Associates vvzSAAQ  MOL Premium Software,Software,MOL Premium,Closed Lost,Faux,52157,30264,3.00%,26,1200
001i0000008rFt4AAE,Pulvinar Arcu Ltd,Maria Porter,Gold,"219 Governors Pl, Bear, DE 19701-3026",Bear,Northeast,Delaware,7/6/2014,Vrai,6/28/2014,Storage,006i0000001vvwzAAA,Pulvinar Arcu Ltd vvwzAAA  MOL Premium Maintenance,Maintenance,MOL Premium,Closed Won,Vrai,19701,2232,7.00%,16,150
001i0000008rFmBAAU,Gravida Inc.,Joe Ford,Gold,"827 W Morgan St, Raleigh, NC 27603-1613",Raleigh,Southeast,North Carolina,7/6/2014,Vrai,7/1/2014,Healthcare,006i0000001vvz4AAA,Gravida Inc. vvz4AAA  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,27603,10512,27.00%,120,120
001i0000008rFqeAAE,Lorem Tristique Aliquet Institute,Jesse Alexander,Gold,"150 N Mosley St, Wichita, KS 67202-2804",Wichita,Midwest,Kansas,7/6/2014,Vrai,7/1/2014,Technology,006i0000001vvzxAAA,Lorem Tristique Aliquet Institute vvzxAAA  MOL Standard Software,Software,MOL Mobile,Closed Won,Vrai,67202,11700,0.00%,13,900
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,7/7/2014,Vrai,6/29/2014,Recreation,006i0000001vvxKAAQ,123 Warehousing vvxKAAQ  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,85544,136320,29.00%,240,800
001i0000008rFb9AAE,Consectetuer Ipsum LLP,Fred Jenkins,Gold,"7536 Fay Ave, La Jolla, CA 92037-4839",La Jolla,West,California,7/7/2014,Vrai,7/9/2014,Retail,006i0000001vw20AAA,Consectetuer Ipsum LLP vw20AAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,92037,640,20.00%,1,800
001i0000008rE7XAAU,At Pede Cras Corporation,Deepak Ramirez,Gold,"357 Price Pl, Madison, WI 53705-3208",Madison,Midwest,Wisconsin,7/7/2014,Vrai,7/1/2014,Agriculture,006i0000001vvzOAAQ,At Pede Cras Corporation vvzOAAQ  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,53705,14541.6,17.00%,146,120
001i0000008rG4rAAE,Non Nisi PC,Jesse Alexander,Gold,"117 E 11th St, Hays, KS 67601-3603",Hays,Midwest,Kansas,7/7/2014,Vrai,6/30/2014,Technology,006i0000001vvxxAAA,Non Nisi PC vvxxAAA  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,67601,21573.6,11.00%,202,120
001i0000008rE7QAAU,Nulla Magna Malesuada Limited,Keyur Cruz,Gold,"527 Leonard St NW, Grand Rapids, MI 49504-4278",Grand Rapids,Midwest,Michigan,7/7/2014,Vrai,7/1/2014,Telecommunication,006i0000001vvzHAAQ,Nulla Magna Malesuada Limited vvzHAAQ  MOL Standard Services,Services,MOL Premium,Closed Won,Vrai,49504,12870,1.00%,13,1000
001i0000008rG5zAAE,Cras Dolor Corp.,Fred Jenkins,Gold,"101 N Coast Hwy Ste C140, Oceanside, CA 92054-3015",Oceanside,West,California,7/8/2014,Vrai,7/7/2014,Financial Services,006i0000001vw1YAAQ,Cras Dolor Corp. vw1YAAQ  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,92054,28968,29.00%,51,800
001i0000008rEheAAE,Consequat Dolor Vitae Inc.,Jason Stoltz,Platinum,"7001 South Fwy, Fort Worth, TX 76134-4001",Fort Worth,Southwest,Texas,7/8/2014,Vrai,7/1/2014,Telecommunication,006i0000001vvzuAAA,Consequat Dolor Vitae Inc. vvzuAAA  MOL Standard Maintenance,Services,MOL Mobile,Closed Won,Vrai,76134,7290,19.00%,15,600
001i0000008rEjnAAE,Nunc Id Enim Associates,Deepak Ramirez,Gold,"123 A St, Mc Gregor, IA 52157-7702",Mc Gregor,Midwest,Iowa,7/9/2014,Vrai,7/1/2014,Healthcare,006i0000001vvzTAAQ,Nunc Id Enim Associates vvzTAAQ  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Lost,Faux,52157,11214,11.00%,105,120
001i0000008rFZlAAM,In Faucibus Consulting,Jason Washington,Gold,"3500 Emerson Ave, Parkersburg, WV 26104-1806",Parkersburg,Southeast,West Virginia,7/9/2014,Vrai,7/5/2014,Computer Hardware,006i0000001vw18AAA,In Faucibus Consulting vw18AAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,26104,5040,30.00%,9,800
001i0000008rG6VAAU,Global Phone Networks(GPN),Fred Jenkins,Gold,"110 N Magnolia Ave, El Cajon, CA 92020",El Cajon,West,California,7/9/2014,Vrai,7/1/2014,Technology,006i0000001vvydAAA,Global Phone Networks(GPN) vvydAAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,92020,6192,14.00%,9,800
